user_id,recipe_id,date,rating,review
2002138361,472331,5/2/2018,5,"I don't normally make comments but these cookies turned out really well and the ingredients were not overly complicated or expensive. I made a few tweaks because I was out of vegetable oil so instead I used vegan becel, and added 3 heaping tablespoons of brown sugar, and doubled the amount of cinnamon. I forgot to let the mixture sit for 15 minutes prior to baking, but when I made a second batch (because they are so good) I didnt notice a difference between the cookies, so if you are in a hurry or you forget its nbd."
226863,495322,3/1/2013,4,"This recipe makes a lot of sauce to go with the meat.  I really wanted mashed potatoes so served this over mashed potatoes instead of over the rice.  This turned out a bit sweet, so I think I'd half the amount of Pepsi and ketchup next time.  I'll also simmer a bit longer to allow the meat to get a bit more tender.  Overall, this tasted very good.  Thanks for posting, and good luck in the contest!"
131126,495322,3/2/2013,5,"I adapted the recipe to fit my day. The steak was breaded and fried early in the day and then set aside. Later that evening, the steak was placed in a foil lined pan sauce,  veggies were added, and the recipe baked uncovered for 50 minutes on 350 oven.  We found the steak was still fairly tough and it would have benefited for a longer cook time.  There was still loads of sauce and the recipe had enough onions and peppers.  The sauce thickened, has notes of celery seed, and a nice hint of tart from the ponzu. The meal was served with mixed colors of fingerling potatoes, garlic bread, and a green salad.  I wish I had followed the instructions though & stuck with the suggested rice.  I saved the leftover sauce to serve over potatoes later in the week.  <br/>Next time? I would use tenderized round for frying & increase the baking time.  Good luck in the contest!"
128473,502734,7/15/2013,5,"I really enjoyed the eggs prepared this way morgainegeiser.  It was quick and really easy with fantastic results.  The eggs were perfectly cooked and had a wonderful texture and flavor.  Thank you for sharing your recipe, it made for a delicious breakfast.  Made for ZWT9."
328048,502734,7/17/2013,0,Easy and delicious. I cooked my eggs 20 minutes to get them cooked through. Great flavor. The feta adds a nice touch.
1226388,502734,7/18/2013,5,"This was really great!  It was delicious, and fast and easy enough to be a quick weekday breakfast, and luxurious enough for a lazy weekend.  It was really tasty just as it was posted, and I would like to try it next time with some additions like sauteed veggies, or even some bacon.  Made for ZWT9"
199105,62125,10/8/2006,5,I've made this several times and it never fails to impress!
133174,502734,7/19/2013,5,Made this for DH&#039;s breakfast this morning.  The butter was placed in the ramekin which was put into the oven while it preheated.  After butter melted the eggs were broken and placed into the ramekin then sprinkled with the feta.  Freshly ground black pepper was sprinkled over all.  The eggs required about an additional 4 minutes to cook to DH&#039;s liking.  This was served with butter toast.  Made for ZWT9.
383346,502734,7/23/2013,5,I baked them 12 minutes.  The white were cooked but the yolks were still runny.  It was great.  Thanks morgainegeiser :)  Made for ZWT 9
174096,502734,7/27/2013,5,"Yum, love this variation - the feta cheese really added a lot of great flavor.  I cooked about 12 minutes.  Thanks for sharing!  ZWT9"
286566,502734,8/12/2013,5,"Delicious though I did have an oops moment in that the timer did not go off so my eggs ended up cooked more than I would have liked but still the flavours were great.  Thank you morgaingeiser, made for Aussie/Kiwi Recipe Swap #79 August 2013."
480195,502734,8/27/2013,5,"This is a delicious way to serve eggs. My oven must run hot, because they were done in 10 minutes. I served them with sliced tomatoes, fresh from the garden. A wonderful breakfast. Thanks for sharing the recipe."
28818,11415,7/8/2003,5,These are also called \
200862,11415,4/17/2005,0,"As a South African, this is not the recipe I'd use again for my beloved morning rusks-and-sweet-tea. The baking powder is not enough for a good rise and the sugar used is too little -- rusks should have a definite sweetness for that early morning lift! I'd also use more butter next time. (Rusks are not a diet food -- enough sugar and butter are musts!) Otherwise, it's okay."
398101,11415,12/1/2006,5,"this rusk recipe is to die for delicious!! i am south african and  have been looking or a recipe this ggod for ages.
thank you!!"
776892,11415,2/27/2008,0,Recipe is not how I remember making rusks and it did not turn out how I remember. Too flat and not flavorful
1644688,11415,7/2/2010,5,"These rusks were lovely, after reading the other reviews I did make some changes, because I am a lazy cook, I used five cups of self raising flour instead of the flour and baking powder in the recipe. 1 1/4 cups brown sugar, 1 tsp salt and 500ml buttermilk, the rest was as is. All the other rusk recipes I have seen and used called for 250 to 500gr butter, so this was perfect for a low fat treat. I will be making another batch this weekend, Because it was very gooey, I will try pouring the mixture into a baking dish and then cut up before drying out. will let you know how it works. thank you."
2399072,11415,9/17/2012,5,"This recipe is just what I have been looking for.  It most closely matches the rusks we had in SA.  We had them mostly while on safari, but we also found them in the supermarkets (Super Spar) around SA.  I just made my first batch and they came out just as I remember them, hard as rocks with flavor, ready for dipping.  This is definitely a keeper. I love them."
2657556,11415,1/26/2013,0,I really liked this recipe because of the low sugar and butter content. They were crunchy and delicious and I will be making them again.
1803556002,11415,12/24/2014,5,"I grew up eating Ouma&#039;s Rusks, and these taste almost exactly the way I remember them.&lt;br/&gt;When I was making them, I mis-wrote the recipe down and used brown sugar instead of castor sugar, and they still came out beautifully.&lt;br/&gt;I definitely will be making these again for my South African mum."
196455,44360,2/18/2005,5,Wow!  I recently had a pistachio biscotti at a local coffee house and loved it.  I came to the zaar to find a recipe and thought that I'd start here.  No need to look further!  Clear Directions and a product that is superior to most other biscotti that I've had.  Pefect amount of pistachios and sugar...and the lemon zest really rounds it out.  Thanks!!
178077,44360,5/8/2005,5,"My first attempt and everyone loved it.  I dipped mine in melted chocolate on one side, once completely cooled.  
I also used 1/2 cup pistachios and 1/2 cup sliced almonds."
119621,44360,5/10/2005,5,Excellent outcome! Very crunchy.
262830,44360,1/23/2008,5,"Oh my goodness, this was an excellent recipe.  I couldn't find shelled pistachios so I bought ones in the shells and shelled them.  They worked just fine.  I took it to work and everybody drooled over it. Thanks for a great recipe."
766166,44360,2/15/2008,5,"This is a great recipe!  The biscotti turned out beautifully. I made 2 small logs instead of one big one so that I could get more cookies. I've been making them weekly and have enjoyed dunking them in my coffee, tea, and milk. Thanks for posting."
1012944,44360,11/3/2008,0,"This is beyond excellent.  I didn't have a ""log""pan so I tried a loaf pan...big mistake.  I took it out, then kind of re-shaped it and cooked it again on a cookie sheet.  Baking times were a lot longer and I think might be longer than recipe states anyway.  However, finished product was so worth it.  I used raw pistachios, unsalted and unroasted.  Seriously a 5 star recipe."
866668,44360,11/9/2008,5,"These biscotti are great!  I've made them a few times, replacing the butter with more oil and the zest with a little lemon extract.   I prefer making two logs for smaller cookies, rolling them out with more flour to make them easier to handle."
37449,44360,12/28/2008,5,"5 stars for taste! I made these as a gift for my DIL, who loves biscotti. I had a challenge forming them and added more flour. They didn't look so great, but tasted wonderful. I added some craisins to make them more Christmasy! Thanks!"
1489711,44360,12/19/2009,5,This recipe was awesome! I did it just as said and it turned out great. Everyone loved it!
1991590,44360,5/11/2018,5,Awesome recipe. Made it vegan with egg replacer and coconut shortening. Squeezed a touch of fresh lemon over biscotti after final bake.
21443,139831,10/10/2005,5,These were to die for!!!  Even my husband who hates pumpkin liked them ( I didn't tell him what was in them until after he ate 3 of them!)  I used white and chocolate swirl chips instead of all chocolate...I also under baked them a bit to keep them soft and chewy...Thanks for this wonderful recipe...I will making it often!!
149420,139831,10/18/2005,5,These are the best cookies with pumpkin Ive ever tasted.. I made a mistake the first time and put in a whole can of pumpkin and they were still great.. Definitely a winner..
234666,139831,11/3/2005,5,Delicious!  This is my new favorite cookie.  They baked up light and fluffy with a hint of pumpkin.  I ommitted the nutmeg.  My 4-year-old daughter loved them too!
140806,139831,11/22/2005,5,Yum! Made these from a leftover can of pumpkin and couldn't be more pleased! Not to sweet. Great with semi-sweet chocolate chips. I added a little more flour than called for and next time I will use a little less nutmeg. Thanks!
151547,139831,4/2/2006,4,"Moist and fluffy with a cake-like texture, this cookie is a welcome change from the usual. "
212391,139831,11/1/2006,5,"holy CRAP!  these are soooooo good and even better than i expected.  even my husband, who was skeptical at the combo of pumpkin and chocolate, liked them.  i usually prefer crunchy, not soft cookies, but these were awesome.  only thing i did different was i used sucanat instead of sugar and about 3/4 t. nutmeg.  oh yeah, and more chocolate!!  thanks ellie!"
173314,139831,11/6/2006,5,Excellent and kids loved it and didnt even realize they got a healthy dose of vitamin a!  Thankyou...did halve the nutmeg and used milk chocolate chips.
652506,139831,11/18/2007,4,These cookies were great!  I even used real pumpkin from our garden.  I used two full cups of it (cooked and pureed) as oppose to one can from the store.  Very light and fluffy cookies.  I will definitely be making these again.
306106,139831,3/9/2008,4,"Only a 4 because they just aren't pretty cookies. They definitely are ADDICTIVE, though, and I am not usually one for sweets! I made the recipe exactly as directed (they ARE a bit sticky, can't imagine putting them through a press, although I don't have one...) and I did add the chips and nuts. YUM! Thanks so much, Ellie! :-)"
471896,139831,4/23/2008,4,"These are really good.  I made them for the DH's poker night and they vanished.  I did have to add 10 minutes to the baking time, so watch them closely.  The time will vary depending on your oven."
61796,139831,10/16/2008,4,"These are delicious cookies.  I had to add 6 minutes to the baking time.  They weren't quite as bright and pumpkiny as I was hoping, I'm trying to find something similar to cookies I got at a bakery in College.  Oddly enough, I thought they tasted much better when cold the next day."
74652,37158,11/2/2003,5,This is my favorite way to eat yellow squash too! A real southern classic. So easy and delicious! Thanks for sharing!  :)
1230562,139831,10/12/2010,0,"Yum! I made these for a church bake sale. They are easy to put together, and I always have these ingredients on hand. They are wonderful fresh from the oven, but they taste great once they've cooled too. I followed the recipe exactly (except I halved the nutmeg b/c I don't like it so strong) and did not use nuts or raisins. I used a 2 oz coffee scoop to form my cookies and they were perfectly cooked in 14 minutes. The only issue I have is that it doesnt taste as pumpkin-y as I'd hoped, so I'll probably add another 1/2 c of pumpkin next time and see if that flavor can come through a little more. Thanks for the recipe tho, I'm sure they'll be a big hit at the bake sale."
318262,139831,12/2/2010,5,Wow these were delicious! And the batter was really really good too - almost better than the cookies :) I used Libby's pumpkin pie mix so I didn't include the spices because it was already spiced. Worked out perfectly!
591035,139831,10/16/2011,4,"they are best fresh - even a half of a day later they loose any of that baked crunchy outside and become uniformly soft. but, when you have that in mind, they are delicious. i can taste the pumpkin. i might alter it to have more spices."
1384367,139831,2/2/2015,5,"These are super-delicious (and soft!) cookies. My kids ate so many of them. I didn&#039;t use chocolate chips, though -- just raisins. These will definitely be made again and again in this house."
227652,139831,3/19/2016,4,"I made these for a friend who loves pumpkin. After reading the reviews, I upped the pumpkin to 1 1/2 cups (made a very moist cookie), and used 1 1/2 tsp pumpkin pie spice instead of the cinnamon &amp; nutmeg. I baked for 12 minutes but am thinking 11 min would have been better. And I didn&#039;t use raisins or nuts. Thanks for sharing!"
2000533648,139831,11/26/2016,5,These are very good cookies. I used white chocolate chips and the whole family loved them. It's a soft cookie with a light pumpkin taste. I threw out my old recipe and will be using this one from now on.
239808,160882,6/6/2006,5,"I really enjoyed this, but did increase the volume of garlic quite a bit (sorry to anyone sitting near me today...) I also added a bit of fresh oregano that needed using. I served ot with a rice dish, but next time I'll go for just crusty bread"
65197,160882,6/12/2006,5,"I love marinated mushrooms!  I've never made them with the tomato base before, these are great!
"
37449,160882,6/12/2006,5,"This tasted really good! I used less tomatoes, more mushrooms. Instead of tomato paste I used ketchup. I had rather large mushrooms so I sliced them, thickly. Loved it! Thanks Di!"
28729,160882,6/13/2006,5,"Great combination, mushrooms, tomatoes, wine and garlic. Yummy. Thanks for an awesome pasta dish"
107135,160882,7/10/2006,5,good stuff dee
297076,160882,9/15/2006,5,"These were simply amazing! Due to what we had, we used white wine and tomato sauce... didn't matter. I think I'll be hounding Tom to make these again and again. YUMMY!"
150281,160882,6/5/2007,5,"This was lovely! Made a great pasta dinner and something my family really enjoyed. A great menu option for my fresh summer tomatoes and I love mushrooms, so what could be nicer!
Added a little more garlic, other than that made as directed.
ZWT3"
278516,160882,9/18/2007,4,"Mmm mmm.
After it'd finished cooking i just put some couscous in the pan, put the lid on & let the juices soak in.
It was unattractive, but easy & tasty.
Served as a side.
I've made it before & I'll make it again. :)"
189280,160882,4/21/2008,5,"Excellent flavors! I will definitely be making these again. I actually used canned tomatoes, white wine and I used cinnamon sugar, since I usually add a pinch of sugar to tomatoes. I cooked the liquid out and served over couscous. I love it! Thanks for posting. Made for Herb/Spice of the Month."
80353,229525,5/28/2007,5,"Made this up as a snack for DH and myself today.  Spanish Bruschetta.  Loved the ease and the flavour - the presentation was very nice, too.  Good with some cold white wine."
527607,229525,10/2/2007,5,"Just superb. One of those recipes where the simplicity and freshness of the ingredients make a feast for the tastebuds.

Thank you so much for posting this FT.

Made for photo tag in the games forum"
41767,229525,2/27/2008,5,"Yum!  I served these at a Spanish-themed book club discussion last night along with sangria and a variety of other tapas.  They were a hit.  I couldn't find serrano ham, so I used prosciutto instead.  Thank you, French Tart, for such an easy and good recipe."
552613,229525,5/12/2009,5,"Gracias for treating me to such a natural and simple dish for my lunch today.  I used vine tomatoes , Spanish olive oil and Serrano ham to really make me feel like I was having my lunch in Spain instead of slightly chilly London. It tasted as fresh as it looked.  The only thing I might change next time is just to slice my baguette a bit thinner so I can get it more easily into my mouth without spilling any of those tasty tomatoes down my top.  Made for the Chow Hound team for ZWT5."
482933,229525,5/13/2009,5,Perfectly delicious plus easy!   Rainy here so our special lunch is helping us--disfrute del dia (enjoy the day).   Thank you FT for posting.  Made for Chow Hounds for ZWT5.
58104,229525,5/13/2009,5,"Delicioso! 
Didn`t have to change a thing! Served with Cabernet Sauvignon (Reserva), Penedes, Spain.
Perfecto!"
1446971,229525,11/16/2009,5,yummy. I was looking to recreate tapas from a recent trip to Barcelona...this was perfect!
871008,237164,7/24/2008,5,"I made this and it was excellent! The only changes I made were that I baked the eggplant on the cookie sheet for an additional 5-10 min., sliced the eggplant about 1/4-inch thick, and put it on top of angel hair pasta. Even my husband, who doesn't like eggplant, ate several servings!!! Yum!"
1055438,237164,12/11/2008,5,"I made this and it was yummy! My husband, who doesn't like eggplant, tried it and loved it too. I'll make this again!"
801865,237164,6/10/2009,5,My husband and I loved this!  I made the adjustments that Renae C. suggested and it turned out so good.  The only changes that I made was to use Barilla 5 cheese spaghetti sauce instead of the canned tomato sauce and used Mexican cheese (that's what I had on hand) and it still turned out great.
848136,237164,7/3/2009,4,My boyfriend and I loveed this recipe. I felt that it was a little dry so I added more sauce and cheese.
965414,237164,7/16/2009,5,This is my favorite WW recipe!!
1041886,237164,8/31/2009,5,"This makes a great sandwich on a 1 point ""Deli Flatbread"" that is available now! Yum!!!"
54678,237164,10/30/2009,4,I'm still learning to like eggplant... even grew a few in the garden this year and I'm trying WW. First bite was bitter but after that it was fine. My husband cut up the leftovers into rice I believe and it was great
666947,237164,12/9/2009,5,"<b>IMPORTANT:</b> To get the best texture and flavor, it's important to salt and sweat the eggplant before you bake it. It's easy. Just sprinkle slices with salt of choice and give them 20-30 mins to pull the moisture out. Once they're done, rinse and pat them dry. They are now ready to bread and bake! I didn't use Italian seasoning (don't like one of the spices in it), so I just mixed in some Basil, Oregano, and Thyme. You can use a smaller baking dish, you don't need a 9X13 if you're creating 3 layers. I served this on whole wheat angel hair and instead og canned tomato sauce, I used a jar of pasta sauce. I'll definitely make it again. The first time I made this recipe I didn't salt the eggplant and it was very tough. When I made it again with that change, it tasted like restaurant quality eggplant parmesan."
450571,237164,6/6/2010,5,Love it.  Super easy eggplant parm recipe that I can do on a weeknight.  Thanks for posting!
213407,237164,7/21/2010,5,"Made this yesterday and it was fantastic.  I cut my eggplant a little thick, but baked about 20 mins on each side and layered in 8 x 8 pan.  I also added a little extra tomato sauce and cheese.  I will definitely make this again."
1235658,237164,8/9/2011,5,This was  very easy to make and tasted fabulous.  The only change that I made was to use gluten free breadcrumbs.  This baked up very nicely.
243474,237164,11/25/2011,5,"Would never have guessed this is a healthy dish!  Followed danakscullyt64's advise and ""sweated"" the eggplant.  Sliced the eggplant before I realized I should have peeled it.  Didn't seem to hurt at all to leave the skin on. From Renae C.'s advise, I baked it on a cookie sheet for 15 minutes on each side. To finish baking with the sauce and cheese, I used a 7 x 11 glass dish and had just enough for two layers.  Excellent!"
41218,237164,7/19/2012,5,"Very tasty and will make this again!  I followed the recipe except for the suggestion of sweating the eggplant, used garlic italian bread crumbs, and Lidia's Chucky Eggplant Marinara.  I also had a few veggies I needed to use before spoiling, so while layering items, I added baby spinach leaves and mushrooms on top of each layer of eggplant (photo submitted).  I used exactly the amount of sauce and mozarella cheese as called for and my photo looks different than the other submission.  This recipe does NOT lack in flavor and it's healthy - can't beat that!"
1362457,237164,1/11/2013,3,I am giving this recipe 3 stars only because I think it technically worked and was edible but I found it very bland overall. I followed the recipe to the t but I did add the step of sweating the eggplant before breading it. I think this would be better with more added seasonings to the italian bread crumbs and a regular pasta sauce as opposed to the plain tomato sauce. The texture came out nicely so I may try it again with some more seasoning... I think I'd also incorportate zuchini slices to bulk up the recipe a bit.
1179225,237164,3/2/2015,4,"Loved it, except my eggplant was pretty tough, I even took the extra step of sweating it. Oh well, maybe it was my eggplant. I&#039;ll try cooking it a little longer next time and test a bite for tenderness. The flavors were wonderful. I think these would make a great sandwich filling. Thanks for sharing this very simple, delicious recipe."
1628373,237164,7/11/2016,5,"This recipe was spot on! The &quot;sweaty eggplant&quot; is the way to go and doesn't add much time to the cooking process if it is the first thing that you do. I added Parmesan cheese, Italaian Seasoning, salt, white pepper, black pepper, garlic salt (I'm out of garlic powder) and a dash of celery salt to the bread crumbs. Instead of using just bread crumbs, I mixed half Seasoned Panko crumbs and half Italian bread crumbs (what I had on hand). I have made this recipe a few times throughout the years, slightly tweaking each time. It comes out great every time!"
227652,237164,1/14/2017,5,"This was WONDERFUL! I made some changes but stuck to the recipe as best I could. I salted the eggplant as previous reviewers did to pull out the moisture. I switched the amounts of Parmesan cheese &amp; breadcrumbs (used whole wheat) &amp; added some oregano. I got 8 slices out of my eggplant so I was only able to do 2 layers. I didn't use egg whites; just nonstick cooking spray, used low fat mozzarella, and used spaghetti sauce (not regular tomato sauce). I think baking a little longer would get it heated through better; next time I'll bake for 15-20 min. Served over whole wheat spaghetti. Thanks so much for sharing!!"
2001341923,237164,2/19/2017,3,Cool. Jesus Loves You!!! :)
2002182126,237164,6/10/2018,5,"Outstanding. So good to have a great recipe while still losing weight. Missed sweating the eggplants but still went fine. I did use an oil spritzer and browned the breaded (used Panko) eggplant on a griddle. Added my &quot;bruschetta&quot; (tomatoes, basil &amp; red pepper flakes) home canned sauce, and a little garlic powder, cheese . layered in a 9 x 13 oven baking dish. Even my husband who doesn't ever want eggplant, ate this and like it. I had made it for just me since he was gone. He came home and had a snack. Will make it again many times. Placed it over 2 oz(dry) of cooked spaghetti which I spritzed with spray (fake) butter. Amazing, and so few points. Thanks Rhlannon."
1928828,247641,6/10/2011,0,Great site!
1802999449,247641,8/5/2014,5,Awesome quick dessert!! So Yummy!!
212497,264747,1/21/2011,5,"Wonderful! My kids inhaled this and they now put it on everything -- burgers, hot dogs, chicken nuggets. Anything! Thanks so much for posting!"
1926827,264747,6/7/2011,5,"I kept seeing this recipe turn up with every search, and eventually caved and tried it.  SO glad I did!!!  <br/><br/>I'm very finicky about sauces, I was relieved to notice almost *no* difference between this and the Micky Ds sauce.  I tried some of the Thousand Island variations, none of them were even close to this, Thanks for posting!"
1926889,264747,6/7/2011,5,"This is the same recipe I use, it's phenomenal!  I did a side-by-side comparison against the real deal, and it was impossible to tell which was which.  And it's good on so many things, fries, onion rings, sandwiches... the possibilities are endless.<br/><br/>The only thing I do differently is to microwave the sauce for 20 seconds after combining the ingredients.  This ensures that the sugar melts and it blends the flavors more effectively.  <br/><br/>Amazing recipe, thanks for posting!"
179133,264747,10/5/2011,5,"I don't eat McDonald's (it doesn't like me) so can't compare this to the ""real deal"" but don't care - it's good by me no matter how it compares! I did vary *slightly* from the recipe by using all mayo and all dill relish but I added a touch more sugar to make up the difference in sweetness. For the French dressing I used recipe #135295 since I had some made up already from a couple nights ago. Can't wait to try this on a burger or fries! Thanks for sharing!"
120121,264747,10/10/2011,5,"I don't do McDonald's, but I gave this to a friend who was searching for the real deal because, of all the wannabe recipes out there, this is the one that just sounded right to me.  She called just now to say that it was fabulous and her family just freaked out at how close it was to the original."
2164780,264747,1/29/2012,2,"It's not bad, but to me it was a bit bland and really didn't taste like the heavenly Big Mac sauce. I'm familiar with this recipe as it has been circulating around the web for several years and it supposedly came from a McDonalds restaurant's employee instruction booklet, but I honestly doubt it. I've personally found that Russian dressing (in particular, Ken's Russian Dressing) is the closest approximation to whatever McDonalds puts on their Big Macs, and definitely tastes better than this recipe."
2002084345,9054,3/30/2018,1,Mush
2000805503,264747,1/7/2016,5,"This is the recipe I found years ago. It is the one in the 1969 managers&#039; manual. So far, it is the closest to the real sauce.  I would like to add that I tried the one I saw in the video by the Canadian McD chef. The one with garlic powder, mustard, and praprika............that one is not even close. It is awful. It has an overpowering taste of garlic and mustard.........none of which are in the original. I really believe that was a fake video to make people give up and go buy a Big Mac."
1920860,317428,5/30/2011,5,Had this camping over the weekend.... EXCELLENT... everyone (even the kids) loved it!
37449,351968,7/5/2012,5,This made a great spread for toast. I enjoyed it. I did scale down the recipe for one. Thanks!
167242,390060,6/28/2011,5,"This was so, so good!  I was actually really surprised at how good something so simple could be.  I thought the potatoes would just be filler, but they're weirdly integral to the dish.  And with that creamy cheese and onion.... it's heaven.  Probably went a little heavy on the bacon and onion.  Served this with an arugula salad and some white wine for a dinner, and it was wonderful, easy, and totally satisfying.  Will definitely be making again!"
58104,402456,5/1/2010,5,"Spicy good!
I used chopped clams in place of the oysters. Added more shrimp to make up for the craw-fish I couldn`t get. Used fresh 1 1/2 teaspoons thyme, 1 1/2 teaspoons basil was used in place of the dry. Used a red onion an orange bell pepper. I did make shrimp stock along with home made chicken stock. Garlic was kicked up to 6 cloves. I used my pepper flakes in place of the cayenne which consists of very hot chilies. 
Delish and a must make."
204024,402456,7/21/2013,4,"Such an adventure to make.  Our crawfish were alive from the seafood market.  We bought a whole crab and cooked and cleaned out the meat.  This definitely expanded our cooking experiences.  That said next time we would leave out the oysters, we discovered we aren&#039;t  oyster lovers.  Good and Tasty Recipe.  Made for ZWT 9."
211184,418486,3/22/2011,4,This was a hit with 3 hungry teenagers last night. I was able to fit 6 good sized enchiladas in a 9x13 baking dish. Really easy to make when time is short. I didn't use the optional rice and for the cheddar cheese soup I used Fiesta Nacho. Thanks for sharing the recipe. Made for PAC Spring 2011.
128473,511790,5/2/2014,4,"This was an interesting dish.  My dh &amp; I have never tried anything like this before.  It was a pleasant surprise. Quick and easy to make with a nice flavor.  I added a lot of hot pepper sauce to the beans, we like it hot.  We did prefer the beans the following day, the flavor of the sauce had permeated the meat more.  Thank you for sharing your recipe.  Made for Spring PAC 2014."
13593,10637,6/20/2002,5,"This was really tasty.  I ended up marinating the chicken overnight and boy what a good flavor the chicken has.  Also I lightened up the recipe by using 1/4 cup of oil versus 1 cup and it came out great.  If there are any leftovers, I will shread the chicken and use in a fresh salad with a honey dressing.  This was very simple to prepare also.  YUM!!"
309629,10637,4/10/2006,5,"wow! fabulous! Served it with roasted green beans and coconut rice. Guest raved about it. I did not flatten the chicken, left the breasts plump and baked for 25 min. Came out nice and juicy. I thnk flattened and baked for longer might be dry. "
489214,10637,5/4/2007,4,"We marinated the chicken overnight.  The flavor was good, but the ""breading"" of flour got soggy when we baked it (after browning in oil).  Next time, I might skip the flour.  Also, we didn't flatten the chicken, and it turned out juicy and tender.  If I come up with any improvements next time, I'll comment again!"
626746,10637,12/12/2007,5,Yummy! It's worth the time and effort for this dish. This has become a new family favorite.
6258,37158,9/20/2002,5,A fantastic southern side-dish.  Bacon and yellow crookneck squash absolutely have to go together.  This was so good.  It was so very easy to make and the flavor is so good.  Thanks for posting this recipe...I will be using it a lot!
37868,37158,7/11/2003,4,"I love yellow crookneck squash. This is really a very good and easy recipe to follow...I did not change nothing..we loved it. I already had fried bacon in the freezer that I fried myself and saved the bacon drippings and so I picked up at the drippings and cooked the onions added the Squash and seasoned,Crushed the prefried bacon. Just so easy having all the having the bacon cooked and the bacon drippings all ready...Thank You  for a wonderful Veggie. Hugs"
39733,37158,2/10/2004,5,"Oh yeah, this is a delicious way to cook yellow squash. I poured out almost all of the bacon grease, just to lighten it up some. It still had the delicious flavor from the bacon drippings just not quite as much saturated fats. My MIL cooks squash this way and it is one of my husband's favorites. Thanks for posting it."
78770,37158,2/12/2004,5,"Yep, this has been my favorite way to fix yellow squash for over 30 years. Sometimes I toss a little  red or green bell pepper in with the onions for color.  "
212007,37158,8/18/2005,0,***** simply ... divine!
176615,37158,9/15/2005,5,"Wonderful! This is how to make ""a mess of squash,"" one of my favorites. I could eat only this for dinner and be perfectly happy. Easy recipe, proportions are just right. Along with salt at the end, I usually add a small pinch of sugar. Thanks, Mysterygirl, for posting!"
56003,37158,9/9/2007,5,"Thanks, Mysterygirl.  Taste's just like Mother used to make.  Can never have enough good squash recipes! Simple prep is always a selling point for me."
330545,37158,5/11/2009,5,"Awesome!  I must have eaten three of the four portions!  Made for a Taste of Yellow, Spring'09."
2001592532,37158,6/21/2017,5,It was easy and this was the first time I used bacon with squash and onions. Everyone loved it! But I poured most of the drippings out before I cooked the onions and squash.
46545,58209,6/5/2003,5,"Please don't be put off by the amount of garlic here folks!  I made this for my husband and 2 sons, who are not that crazy about garlic, and they all loved this.  I kept my chicken whole and baked it in an oven cooking bag.  It turned out perfectly.  The house smelled so good!  And the juices made a great gravy with a roasted garlic flavor.  "
118840,96211,9/25/2009,5,"Of the three recipes I made and reviewed for Fall '09 PAC, this was my favorite.  I liked it so much I've made it three times  :)  I took it to work for a potluck and it was devoured in no time ... AND I made the last batch and froze individual servings for lunches.  Wonderful, wonderful dish!"
198238,109578,2/28/2005,5,"I just made this for a church Bake Off and won ""Best Taste"" for it!  Did a couple variations... Used the Cake Mix Frosting (#104747... YUM!!) instead, and in the middle I put the cherries BETWEEN the frosting and chips.  Better visual effect to have two layers of white.  The chocolate curls and cherries on top made it look beautiful!  "
89831,109578,11/29/2006,5,"This is a great cake recipe, perfect to serve at holiday season to guests, I had to increase the icing sugar slightly in the whipping cream frosting (just personal preference) I also think I will increase the sugar in the cake batter next time I make it, great recipe BK!...Kitten :)"
169430,109578,4/8/2007,4,"This served double duty today. It was dessert for Easter dinner and also DH's birthday cake. I made it as a sheet cake using vanilla buttercream icing in place of the whipped cream and placed the cherry filling on top of that. Kato, it ask for ""cherry pie filling""  but drained and chopped? After reading that and the directions I wasn't sure if you wanted the pie filling or a can of cherries. I had the pie filling and used it all right from the can. It met with great guy approval. As no body else has mentioned this I guess it's just me but it didn't rise as high as I had hoped and I wondered if possibly the amounts of soda and baking powder should be reversed? DH says Thank You for a great birthday cake."
382071,109578,7/4/2007,3,This was good and pretty. I made it in a 13x9 glass pan. I baked the cake for 25 minutes but it was a little dry and didn't have much flavor. I drained and chopped the sweet dark cherry pie filling but wish I didn't...I think it would have been good to poke holes in the cake and then pour the complete filling over it with the glaze. I topped it with the whipped cream frosting. I omitted the white chocolate chips. Made for 1-2-3 hit wonders.
252514,128376,1/11/2008,5,"Mmmmm I'm munching on one with my morning coffee as I type. Love the hint of flavor present from the molasses and honey. Very tasty, thank you! :)"
442988,128376,2/10/2008,5,"I had to try these -- I'm in Boston, it's snowing outside, and I'm so homesick for L.A. I can't stand it!  I loved the Rose Cafe, and spent many an hour there in the early 1980s.  These muffins didn't disappoint.  I was very skeptical that they'd turn out OK; the batter was very thin.  But the flavor and texture turned out great.  I made 'em as mini-muffins and am very pleased with them.  Thanks for reminding me about the Rose Cafe, and thanks for a great muffin recipe!"
323134,128376,10/19/2008,5,"It is so good! I did exactly as the recipe stated and I go 24 mini muffins (17 minutes).  The raisins and the nuts (pecans) just added to the muffin, also, I loved the flavor of molasses. By the way, my batter was not thin at all, nice and thick."
160974,128376,5/22/2009,5,"These are excellent bran muffins- 
There's a bit more bran to flour ratio than I am used to, but it turns out I like that. It makes for a chewier texture (not as cake-like). I was glad I had buttermilk on hand because I think it keeps the texture good, without being too brittle.My favorite ingred. in bran muffins is molasses so I knew I'd like the flavor. I did think they were a bit faster to stir together than other recipes, too. Thanks Lynn, for posting.
Roxygirl"
